reviewer_id,review,anotacao,recommend_to_a_friend,site_category_lv1,reviewer_birth_year,reviewer_gender,overall_rating
296b41f670ba2237760044a6fba5612a04fc3f7229efd405d4d2d86c7f6ee1b0,"A cadeira é boa...mas não é o que eu queria... Comprei essa cadeira pensando ser um kit com 4 cadeiras coloridas...acho que não entendi muito bem a descrição do produto...agora quero devolve-lá e pegar um kit com 4 cadeiras...a empresa que me entregou a cadeira ainda não entrou em contato comigo, pra fazer a devolução do produto...grata",positivo + negativo,Yes,Esporte e Lazer,1971,M,3
a29451f293df6a14dc4227d9b312e805d1b32fd004ae5297bb65e6d46bca5d67,Achei o balcão lindo Preço e benefícios muito bom.... recomendo...um excelente produto. Entrega rápida,positivo,Yes,Móveis,1971,F,3
86df156fa658a3f66efc39d707b7d1f221e72189961981fa377d80fd0d4e956d,"amortecedor clio Bom dia, o produto é bom, entrega demorada e falta partes necessárias para montagem, pois os batentes traseiros, coifas traseiras não acompanham o produto, então se é realmente um kit deveria estar com todas as partes necessárias para sua colocação.",positivo + negativo,Yes,Automotivo,1971,M,3
9086d0f1f87ee2026972da52cbd7dfde3dd3ec98fbb05a0097fd82eeab22f9f2,ar econômico Aparelho cumpre o que promete. Uso todas as noite e aumentou somente 30 reais em minha conta. Indico o produto.,positivo,Yes,Ar-condicionado e Aquecedores,1971,M,3
0b2ce03b3d94efed84fdc03d41a4b5d2bde9dc958ea37cd2bcc0e07f7b358777,"Avaliação Aparelho apresenta uma boa performance no processamento, desbloqueio  biométrico rápido, porem a câmera deixa um pouco a desejar nas fotos a noite. O sistema de dupla câmera  é ótimo para fotos em ambientes claros.",positivo + negativo,Yes,Celulares e Smartphones,1971,F,3
918ebd098d7c37c980f283f9f8164c3ce87c6ab95a27f93d04382bc5b8997fcd,Avaliaçao Produto bom. Não gostei do modo de atender o telefone. Muito dificil.,positivo + negativo,Yes,Celulares e Smartphones,1971,F,3
aad2dfbd04408ec56dc242fe7514519aa2b81658a35a88611fa726212c03d30a,Base para notbook Gostei chegou rapiďo obrigado. Recom    endo a todos.       Valeu,positivo,Yes,Informática e Acessórios,1971,M,3
6bff5db4563c0b7ca89b6cff9f1add3c70f3b0fe017a9db6494dc7e372c5fd34,Boa qualidade Atendeu minhas expectativas..bom fone. Vale a pena .comprando com a faixa de preços de outros,positivo,Yes,Áudio,1971,M,3
8108f6f4e574475e99fe0814a15c5808593d3a991f79f8b3dc092dcf3f93f32c,"Bom custo benefício Atendeu minhas expectativas,ótimo custo benefício, resumindo recomendo esse dispositivo",positivo,Yes,Celulares e Smartphones,1971,M,3
29038b0fa4ec979958cdb89f85f6103c5500d6f9b209fb319c86e42bbca94606,bom equipamento. Chegou rapidíssimo. perfeito bem embalado. funcionando perfeitamente. Me surpreendeu pelo preço e qualidade. Serviu perfeitamente ao que necessitava. Estou muito satisfeito,positivo,Yes,Informática,1971,M,3
ae07167ada423ff7ca54f0fdad222d8fee9d1b4a3b4d1831c3cfa75f47fd1d5e,Bom Gostei do aparelho bonito ....só a memória que e mto pouco mesmo mais estou gostando chegou bem antes do programado estou satisfeita,positivo + negativo,Yes,Celulares e Smartphones,1971,M,3
ef5b4c400cac5b1a4d68bd53331c40ba589cd380a0034d12b832d740385db1a6,"Bom O produto é bom, porém vc não pode colocar os 2 Chips com o cartão de memória. Ou vc coloca 1 chip e o cartão ou os 2 Chips.",positivo + negativo,Yes,Celulares e Smartphones,1971,M,3
0d15f1572d5d729cfedea90f01af76adce647b8c7a58acb2979a28602687c3bc,"Bom pelo preço, mas poderia ser melhor Ótimo custo beneficio, pratico, forte, simples de fixar na parede. Meio complicado de ajustar na TV. Não é simples de nivela a TV na parede porque mesmo as peças estando no lugar certo e nivelado, ao encaixar a TV no suporte da parede tende a desnivelar.",positivo + negativo,Yes,TV e Home Theater,1971,M,3
2fff2cd3fa31ad0ae444dc9ade60506ee076a41cef346b869642f2624729eb7e,"Bom produto Achei um pouco lento e com um barulho que gera desconforto durante o uso mas,  no geral.  atende a finalidade.",positivo + negativo,No,Eletroportáteis,1971,F,3
6791771d5c6ef2464a92bcc99792402c9bfa1347d3919cc37dafe76c922b7a64,"Bom produto Bom produto, apesar do atraso na entrega por culpa da transportadora (Atlas)",positivo + negativo,Yes,Automotivo,1971,M,3
a2555dad5d99da02b1e516e6eed270f87f9f2fe840f31308bc0e8ef2bc37039a,"Bom produto Bom produto, rápida entrega, bom atendimento, recomendo a todos!",positivo,Yes,Eletroportáteis,1971,M,3
c88110d219026f699d4552fbe92c7ba02be78484cc7f31d22862c712d2099e2f,"Bom produto Bom produto, sem muito conforto. Acgobque poderia ser de uma melhor qualidade, pois faz algum barulho qdo nos mechemos.",positivo + negativo,Yes,Móveis,1971,M,3
8b9b4ed71f58b924750d291bd9ae1c590c3f041372dc6a4f160d7cb231917ce4,"bom produto É um produto limitado, mas eu já sabia isso antes de comprar. Atendeu as expectativas.",positivo + negativo,Yes,Celulares e Smartphones,1971,M,3
96e4037454b2681bd05f6b96733754f180a00a3ad4ea2e62cc56d34949de1a6b,"Bom produto Gostei do produto , vale custo beneficio. Chegou antes do prazo",positivo,Yes,"Cama, Mesa e Banho",1971,M,3
3c761b82d81b578138cd39520c1911f1e3170c46b13c112102c5c1a064268f4a,Bom Produto Gostei do produto. Recomendo....................................................................................................................................................................................................................................................................................................................................................................................................................................,positivo,Yes,Casa e Construção,1971,M,3
f51c436d9fd2a05490713470dabd09d0d1e3c85eca6a1ff5d0c18e7576f850c8,Bom produto O produto foi entregue no prazo. Fácil instalação e atendeu às especificações.,positivo,Yes,Informática e Acessórios,1971,F,3
d2043634b71fb20460571d72e35b5d8e43caaea372069496c0d66cf473278748,"Bom produto Só gostaria que fosse um pouco mais potente, mas é bem prático",positivo + negativo,Yes,Eletroportáteis,1971,M,3
95d9b6286f91ee262246c1348964ec2b652419f89f4905a7b83a1fb4fef2da49,"Bom produto, porém a resolução do Waze é ruim. Além da imagem do Waze ser muito ruim, muitas vezes preciso desligar e ligar o aparelho ( o carro, no caso) para conseguir reproduzir o Spotify junto ao Waze. Existe algum conflito entre esses dois Apps. O som é de boa qualidade e as trocas são rápidas nas várias funções.",positivo + negativo,Yes,Automotivo,1971,M,3
041f0e0d76e07a2c086f2ab560e14c40383434fca68f11a498e67de03156160a,"Bom produto!!!! Gostei do design,a tv é fininha,a imagem é boa,mas como uso a tv no quarto  o ponto,o wi-fi não é suficiente para usar a tv como smart.",positivo + negativo,Yes,TV e Home Theater,1971,F,3
08ec40b2a4cdec06cd45864a24aeb0a1cda779a963aff3d3f955bfc9430398f4,Bom Vale o preço. É bem simples mas cumpre o papel de monitorar o bebê. Só acho que a câmera deveria ter mais de um tipo de alimentação pra funcionar. Estar ligada só pela energia elétrica limita seu uso!,positivo + negativo,Yes,Bebês,1971,M,3
d188d4f995b751283f6d8dd66f2d4369160edc1c98a74e3e17355e052138e0d2,"Bom, mas beeem pesado O aparelho em si é bonitinho. Ainda não o testei. Mas, pesa muuuito...",positivo + negativo,Yes,TV e Home Theater,1971,M,3
37513749be60a4a2536cdec03b92edd2f3efdafc512d9998e9d96d65fc9b5f2c,Bom! Atendeu minhas expectativas porem  faz muito barulho quando estou usando e incomoda  muito!!,positivo + negativo,Yes,Eletroportáteis,1971,F,3
6ec68af66afcc8d93645d9914bb108bd14d0749a54229bcbe760c9a3205fb59e,"bom! Vamos lá, instalei o produto à poucos dias e não tive dificuldades. Ouvi e li muitas criticas em relação à sua utilização e cheguei a conclusão que, tudo depende das condições da corrente (fluxo) de água! Se a instalação for bem sucedida como a que fiz, pelo menos até o momento que escrevo, não há de que reclamar! É bem compacto e simples, bom fluxo de água, a ""água gelada"" é ""só"" gelada e não muito gelada, a fria é mesmo só fria e ponto, nada de excepcional, apenas bom custo benefício! Espero ter ajudado àqueles que pensam em adquirir o produto.",positivo,No,Eletroportáteis,1971,M,3
41669eec0c77aad6704a63eff09be473ee892a4ba697ae96fa4ec5bb56a7ecc7,Bomm O produto ate q é bom. So a entrega q atrasou.. Ms  fora isso ta tudo ok,positivo + negativo,Yes,Áudio,1971,M,3
538ee1ef188a2275c2308bea64c4782f28a2cf004a20828d0ac5cd06014feb72,Bonita A sandalia e bem bonita mas fez uma bolha na parte de tras do.meu pe na primeira vez que usei... espero q na proxima vez nao machuque,positivo + negativo,Yes,Moda,1971,F,3
28b96116fab9cbd0298a089efa6c44d9161c18a37259a5cc808c794d773d3584,"cabo cabo do conector devia ser maior, pois ao conectar no carro vc não consegue estender até um pneu ao lado do carro, como por exemplo, o de uma moto ao lado.",negativo,Yes,Automotivo,1971,M,3
5f05e6def439bde8cb259e38b91d3c449953e4343ebc49b2327dd8486e46f60f,"Cadeira parece ser frágil , mas atende. Atende à expectativa de modo regular. Parece ser mais robusta nas fotos.",positivo + negativo,Yes,Bebês,1971,F,3
c5e545673df30f3a7511f884715fa9a6a779b7bad8ec7af496c4bbb7d95ed755,"Câmera Mirage 4k O manual poderia ser mais bem explicativo sobre possíveis problemas que podem dar no início, principalmente no que diz ao cartão de memória.",negativo,Yes,Câmeras e Filmadoras,1971,F,3
d5a4853ca108aa3f9163d1a1c108cd9375e543e987a4eb80f06ca2795fda33ca,Celular bom . Porém ja esta travando. O celular tem apenas 2 semanas e ja esta travando muito. Nao tenho coisas pesadas no aparelho.,positivo + negativo,Yes,Celulares e Smartphones,1971,F,3
76ba4bd2bcf17624db05652aef0eb0f8fb6e42eda8aa79e0de11d710ca14ac18,celular bom celular atende bem os trabalhos que eu tenho que fazer a distanci gostei,positivo,Yes,Celulares e Smartphones,1971,M,3
217d738bf7b4f46fc8e901a31be0d7d4967352dbc59dc083f1a8b18fd61ef9d6,"Celular Produto bom , nada de espetacular , muita propaganda e pouco conteúdo",positivo + negativo,Yes,Celulares e Smartphones,1971,M,3
081bbba81dd90b5250cd8f0605af8d9c06a4959caa18cd34ba30ffd74570314c,Climatizador de Ar Consul Bem Estar Frio 127V Excelente produto !!!!! Eu  indico!!!! Entrega foi rápida e produto entregue perfeito.,positivo,Yes,Ar-condicionado e Aquecedores,1971,M,3
ce2143765b07566525a441e8dd60e58751dbc97ad122490d96324756107662a3,compacto e eficiente carrega rápido o celular e tem uma boa carga para usar mais de 3 vezes,positivo,No,Celulares e Smartphones,1971,M,3
6d63f41d44e372585edcaf2f0e31fd814ba1f06ccbee86fc075a438d660ce1d4,"duvida Boa tarde,  Essa apostila seria referente ano de 2018 do edital publicado essa semana ?",neutro,Yes,Livros,1971,M,3
c3b831cad4c0790ca96424e302196d4b263b0b6e3bec4ef9696e17f15ef466c5,Dúvidas esse scanner funciona no Voyage G5 2011 Gostaria que me informasse ok.,neutro,Yes,Automotivo,1971,M,3
03beb3d4911e31082ef5c363c3964aa0031f940e1786626a1d9c65a611fbeb98,Ele tinha que ter a potência da lampada em watts a identificação por lede deixa duvidas por watts seria melhor,negativo,Yes,Casa e Construção,1971,F,3
3f9463392798e7049c6d769711c9517ea0b0e88722923700aa02935a1d4ffd64,Fogão Apesar de não ter usado gostei entregue dentro prazo combinado,positivo,Yes,Eletrodomésticos,1971,F,3
4702d017915a32a96269ade7e720b6b1dda127006996d9872fcff6f68f1a71c4,"Gostei ! Gostei , mais fiquei muito triste porque no 1º dia de uso como era Natal esquentou muito e a grelha de cima já descascou e eu não usei nenhum tipo de produto nele a não ser um pano úmido e um seco. Coisa que não justifica .",positivo + negativo,Yes,Eletrodomésticos,1971,M,3
ecf6c39c97ff18f0e4ab5bbe7c79e4d7d4b47039a7b1a8d0548c6f349565a312,gostei comprei para tomar sol de costas e gostei! porem poderia ser mais comprido a ponta do abacaxi nao serve pra nada,positivo + negativo,Yes,Casa e Construção,1971,M,3
fe03fed92e0e74131ec7b27b11f23cac0968e657bc11f32af54b7e6c62f33dd8,"Gostei da TV Produto bom, veio antes do prazo mas chegou em carro de passeio mal acondicionado espero não ter problemas futuros.",positivo + negativo,Yes,TV e Home Theater,1971,F,3
0725405212f0cdb0809631d8fdbaf4e6206e095248954c8e51e8e21b4f911c10,"Gostei do produto Boa altura, bonito,resistente e macio,recomendo para quem tem o peso adequado a densidade do produto",positivo,Yes,Móveis,1971,M,3
0aa64140582250e63641bca6f85dbb6988be3a256ad565b40206b336231e11a5,Gostei do produto Bom produto. Muito estável e bom acabamento. Entrega satisfatória e rápida dentro do esperado,positivo,Yes,Móveis,1971,M,3
ce4ed5e944bf216185b9b6ab8f013057976b907a9c3f0119d016f384e7e4d0b0,"gostei do produto embora a entrega tenha passado muito da data prevista, o produto atendeu perfeitamente as expectativas.",positivo + negativo,Yes,Beleza e Perfumaria,1971,M,3
96cb03732fed53028d5f38b39cbf9b98f4de6fcb3dfbea8f4930fad57cc2cf71,"Gostei do produto Gostei do designer,  fácil instalação e  bom fluxo da água.  Apenas o botão de acionamento  que achei frágil. Ótimo custo/benefício.",positivo + negativo,Yes,Eletroportáteis,1971,F,3
9ca9bdbc243f357f57ab42403125e3e513f671e70b102d2b510c387594a3274a,"Gostei do produto Gostei do produto porem, ficou pequena e veio com defeito. Quero fazer a troca. Quais os procedimentos para a troca?",positivo + negativo,Yes,Beleza e Perfumaria,1971,F,3
7cd7df9c603c8930337229812f874f1133e8f7933f908371f49bda0cf61347d0,"Gostei do produto Relógio bonito. Agora, para estar satisfeito, preciso de tempo para saber.",positivo,Yes,Relógios,1971,M,3
2d356ead459f216920f71aaa6d60b02a8013382a1abf0fa81eaa2c6770e2a83c,"Gostei do produto, foi presente para meu filho que adorou! Chegou antes do prazo previsto, sem problemas. Ja tenho outro telefone Lg e nunca tive problemas. Recomendo.",positivo,Yes,Celulares e Smartphones,1971,M,3
4cba9629c7d6a215661b05fb790c9f129413e826b3f9e12715e970d3008fab52,"Gostei do produto! Produto bom ,acabamento bonito..Pena que não vem com recipiente para preparo de legumes no vapor, uma vez que sem ele não tem como fazer cozimento no vapor como é mencionado nas características da penela, no mais é muito prática e fácil de usar ,além do visual bonito!",positivo + negativo,Yes,Eletroportáteis,1971,F,3
b78b4f64a37e91884efd767fbc725ee1d11a0ad65b33ee54161ce4600f38ecd3,Gostei e recomendo Já  sou uma cliente fiel . E recomendo aos meus amigos,positivo,Yes,Móveis,1971,F,3
369c145d9b5f2371075b3f60fe7bfbe5e1c3a323ba82678988eb3eea7c5b715d,"Gostei mais ou menos O Produto é Lindo! Nos primeiros dias funcionou direitinho, mas depois começou a embuchar os dardos , daí trava e acaba estragando os dardos, os meninos ficam muito bravo com isso. Infelizmente tem esse defeito.",positivo + negativo,No,Brinquedos,1971,F,3
2ec69d7594cbebf877b69613bcf39d56681f3f428b3ed82cc6bf7b51711eec45,"gostei muito do produto Gostei muito do produto, agora o serviço realmente voltou a funcionar como sempre desejamos, parabéns pelo produto",positivo,Yes,Telefonia Fixa,1971,M,3
caf55e520617b3eb3c36cee1abe84e9a4c3ccb5fefd86fd3ff478d1bb902dc0a,Gostei muito do pruduto Chegou antes da data marcada e um produto de boa qualidade  as banquetas são muito bonitas eu recomendo,positivo,Yes,Móveis,1971,F,3
4bad2bc03ff2cb6628823d8fa1f2dd10aea246c03ac0848199c306f4a0ddc561,"gostei Nas fotos não dá para ter noção se há transparência no fumê e se a película iria abranger toda a tela, ela é menor que o smartphone, não é específica, mas deu certo.",positivo + negativo,Yes,Celulares e Smartphones,1971,F,3
9e81e0e66fa9d8d20c15471a67b9582941d5bb18cabe6bedb382e15265dbf312,"Gostei O produto é bom,sei que não é culpa da loja,mas o copo do processador veio quebrado!O pior que não acho pra comprar outro copo!Na minha opinião A Empresa deveria reclamar com os correios!Sou cliente das Americanas tem muito tempo e essa foi a primeira vez que fiquei decepcionado!",positivo + negativo,Yes,Eletroportáteis,1971,M,3
774eef038c88bc6b79107b9b169a7aee0fe12123770033857870c9dcdb8bacb1,"Gostei, porém.. Som e imagens incomparáveis....comprei a minha a 6 meses, porém... já foi para assistência técnica  , achei que o problema fosse o controle, ao usá-lo por alguns instantes não conseguia mais aumentar nem diminuir volume ou digitar letras. O técnico veio em minha residência e levou-a disse que o problema é na TV  espero que ela volte boa.",positivo + negativo,Yes,TV e Home Theater,1971,M,3
7fa1f057cccc499f89b1702f44461669ede6502248642dbc3dc8c006a93c0619,"gostei.... muito bom gostei.... muito bom. serviu para o objetivo, recomendo a outros se precisarem.",positivo,Yes,TV e Home Theater,1971,M,3
f7683461f72d07d36e3ce1c3f99c75116df1b98328ba48324c1f18c2fecf2d50,"Impressora com bom custo para uso doméstico Pros: preço, ser multifuncional e imprimir via wifi contras: Produto aparentemente super frágil, um plástico q parece q pode quebrar a qualquer manuseio menos cuidadoso, velocidade de impressao lenta. Minha multifuncional que era muito antiga era a 3516, muito mais robusta e de melhor qualidade. Mas ainda assim para pouco uso doméstico (ex trabalhos escolares) indico principalmente pelo preço.",positivo + negativo,Yes,Informática e Acessórios,1971,F,3
4a6a57b0fcf598874623703ece0bcc0872c6ffa6df00d77127dfae7c31e86f96,"lindo gostei mt apesar de ter usado  pouco , recomendo  gostei mt",positivo,Yes,Eletrodomésticos,1971,M,3
d2894c216a26599d55416102837839a22a5b7c453419f02d0d034ffbd1dd4122,"mais ou menos Gravação durante o dia exelente, durante a noite péssima. gravação em looping esta apagando videos aleatoriamente. hoje precisei de uma gravação feito no final da tarde de hotem e não tinha mais o cartão enche e vai apagando aleatoriamente.  NÃO RECOMENDO",positivo + negativo,No,Automotivo,1971,M,3
